burst_id,min_lag,duration_seconds,cluster,predicted_prob_250d_gt20,target_gt20_250d
2021-06-18_2021-06-18 09:43:35-04:00,0.4697453703703704,23.0,3.0,9.520551500352339e-68,0
2021-06-18_2021-06-18 09:44:26-04:00,0.4691550925925926,3.0,3.0,9.912092945236798e-68,0
2021-06-18_2021-06-18 09:44:31-04:00,0.4690972222222222,4.0,3.0,9.918178284674549e-68,0
2021-06-18_2021-06-18 09:44:37-04:00,0.4690277777777777,0.0,0.0,1.4888683340497028e-68,0
2021-06-18_2021-06-18 09:44:39-04:00,0.4690046296296296,1.0,3.0,9.898475917643572e-68,0
2021-06-18_2021-06-18 09:44:42-04:00,0.4689699074074074,1.0,3.0,9.894230267875184e-68,0
2021-06-18_2021-06-18 09:44:45-04:00,0.4689351851851852,0.0,3.0,1.0887091428485482e-67,0
2021-06-18_2021-06-18 09:44:47-04:00,0.468912037037037,2.0,3.0,1.0322407075203004e-67,0
2021-06-18_2021-06-18 09:44:52-04:00,0.4688541666666667,1.0,3.0,1.0897309959635292e-67,0
2021-06-18_2021-06-18 09:45:30-04:00,0.4684143518518519,0.0,3.0,8.4899461362971e-68,0
2021-06-18_2021-06-18 09:46:19-04:00,0.4678472222222222,5.0,3.0,1.0346457294472637e-67,0
2021-06-18_2021-06-18 09:46:26-04:00,0.4677662037037037,0.0,3.0,1.0459368512761947e-67,0
2024-05-14_2024-05-14 08:00:00-04:00,0.125011574074074,380.0,4.0,1.5015317911178692e-16,0
2024-05-14_2024-05-14 08:02:00-04:00,0.1236226851851851,1.0,3.0,2.6256252674179984e-18,0
2024-05-14_2024-05-14 08:05:00-04:00,0.1215393518518518,0.0,,1.8549894579909628e-13,0
2024-05-14_2024-05-14 08:06:29-04:00,0.1205092592592592,18.0,1.0,1.8197914129901888e-10,0
2024-05-14_2024-05-14 08:07:11-04:00,0.1200231481481481,1.0,3.0,1.539797560747618e-10,0
2024-05-14_2024-05-14 08:07:15-04:00,0.1199768518518518,11.0,3.0,1.4497197000350952e-10,0
2024-05-14_2024-05-14 08:07:39-04:00,0.119699074074074,7.0,3.0,1.264558403832965e-10,0
2024-05-14_2024-05-14 08:07:49-04:00,0.1195833333333333,139.0,1.0,1.3382739938379009e-10,0
2024-05-14_2024-05-14 08:10:10-04:00,0.1179513888888888,0.0,3.0,2.051373950344204e-10,0
2024-05-14_2024-05-14 08:10:13-04:00,0.1179166666666666,665.0,4.0,1.3918890106215762e-13,0
2024-05-14_2024-05-14 08:21:20-04:00,0.1101967592592592,17.0,1.0,3.526163677716453e-12,0
2024-05-14_2024-05-14 08:21:39-04:00,0.1099768518518518,4.0,3.0,1.7614815794412423e-12,0
2024-05-14_2024-05-14 08:21:45-04:00,0.1099074074074074,1.0,3.0,2.206710346781764e-12,0
2024-05-14_2024-05-14 08:21:48-04:00,0.1098726851851851,32.0,4.0,5.653580208992619e-12,0
2024-05-14_2024-05-14 08:22:22-04:00,0.1094791666666666,110.0,1.0,2.6483625873762795e-11,0
2024-05-14_2024-05-14 08:24:17-04:00,0.1081481481481481,8.0,3.0,1.8430262417838596e-10,0
2024-05-14_2024-05-14 08:24:35-04:00,0.1079398148148148,4270.0,4.0,2.5145908158958512e-12,0
2024-05-14_2024-05-14 08:33:57-04:00,0.1014351851851851,11.0,3.0,8.75313908692716e-15,0
2024-05-14_2024-05-14 08:34:11-04:00,0.1012731481481481,4.0,3.0,1.3090839768189272e-14,0
2024-05-14_2024-05-14 08:53:37-04:00,0.0877777777777777,26.0,3.0,1.2313374829219024e-14,0
2024-05-14_2024-05-14 08:54:28-04:00,0.0871875,326.0,4.0,4.999131831493491e-15,0
2024-05-14_2024-05-14 09:14:56-04:00,0.072974537037037,1.0,3.0,1.3901680464889188e-14,0
2024-05-14_2024-05-14 09:14:59-04:00,0.0729398148148148,63.0,1.0,2.048375144055201e-14,0
2024-05-14_2024-05-14 09:16:04-04:00,0.0721875,22.0,3.0,1.260493129975794e-14,0
2024-05-14_2024-05-14 09:16:35-04:00,0.0718287037037037,168.0,1.0,3.90021034928915e-15,0
2024-05-14_2024-05-14 09:20:49-04:00,0.0688888888888888,34.0,3.0,9.22287739500348e-15,0
2024-05-14_2024-05-14 09:35:47-04:00,0.0584953703703703,4.0,4.0,8.339248516053592e-11,0
2024-05-14_2024-05-14 09:35:53-04:00,0.0584259259259259,0.0,4.0,5.979380482484226e-11,0
2024-05-14_2024-05-14 09:35:55-04:00,0.0584027777777777,1.0,1.0,5.655308165833408e-11,0
2024-05-14_2024-05-14 09:36:01-04:00,0.0583333333333333,0.0,2.0,1.1213087138437273e-12,0
2024-05-14_2024-05-14 09:36:06-04:00,0.0582754629629629,1.0,1.0,5.1294920152908196e-11,0
2024-05-14_2024-05-14 09:36:10-04:00,0.0582291666666666,0.0,5.0,7.428775517684887e-12,0
2024-05-14_2024-05-14 09:36:21-04:00,0.0581018518518518,7.0,3.0,2.4524681709269894e-11,0
2024-05-14_2024-05-14 10:21:33-04:00,0.0267129629629629,0.0,2.0,1.0581508310883576e-12,0
2024-05-15_2024-05-15 08:00:00-04:00,2.3148148148148147e-05,2315.0,4.0,1.090704612010703e-09,0
2024-05-15_2024-05-15 08:01:54-04:00,0.0090972222222222,6.0,3.0,3.8838143872239314e-10,0
2024-05-15_2024-05-15 08:25:30-04:00,0.003125,0.0,,3.5354765862198426e-10,0
2024-05-15_2024-05-15 08:38:50-04:00,0.0042824074074074,43.0,3.0,2.1864511654862202e-05,0
2024-05-15_2024-05-15 08:39:43-04:00,0.0036689814814814,104.0,1.0,5.110753298886374e-05,0
2024-05-15_2024-05-15 08:41:36-04:00,0.0023611111111111,2.0,2.0,2.3953000050059114e-05,0
2024-05-15_2024-05-15 08:41:40-04:00,0.0023148148148148,33.0,3.0,2.4469033628175632e-05,0
2024-05-15_2024-05-15 08:42:36-04:00,0.0016666666666666,239.0,1.0,3.488722859013013e-05,0
2024-05-15_2024-05-15 08:46:40-04:00,0.0092824074074074,4.0,3.0,2.2777410929739054e-05,0
2024-05-15_2024-05-15 08:46:46-04:00,0.0092129629629629,1.0,0.0,3.933277916886561e-06,0
2024-05-15_2024-05-15 08:46:50-04:00,0.0091666666666666,14.0,3.0,2.9464425007492945e-05,0
2024-05-15_2024-05-15 08:47:06-04:00,0.0089814814814814,14.0,3.0,2.465969416454708e-05,0
2024-05-15_2024-05-15 08:47:22-04:00,0.0087962962962962,28.0,3.0,2.3009855422461228e-05,0
2024-05-15_2024-05-15 09:00:07-04:00,0.0103356481481481,8.0,1.0,2.1259441687602742e-12,0
2024-05-15_2024-05-15 09:00:18-04:00,0.0102083333333333,7.0,1.0,1.7378164355973292e-12,0
2024-05-15_2024-05-15 09:00:27-04:00,0.0101041666666666,39.0,4.0,1.7626158681760678e-12,0
2024-05-15_2024-05-15 09:01:08-04:00,0.0096296296296296,7.0,1.0,1.7064102004192842e-12,0
2024-05-15_2024-05-15 09:01:17-04:00,0.0095254629629629,109.0,4.0,2.7980798298604854e-12,0
2024-05-15_2024-05-15 09:03:08-04:00,0.0082407407407407,232.0,4.0,6.3730883437136104e-12,0
2024-05-15_2024-05-15 09:08:19-04:00,0.0046412037037037,6.0,3.0,3.09682758564534e-05,0
2024-05-15_2024-05-15 09:08:33-04:00,0.0044791666666666,3.0,3.0,3.087526394963298e-05,0
2024-05-15_2024-05-15 09:08:40-04:00,0.0043981481481481,4.0,3.0,3.089092950362848e-05,0
2024-05-15_2024-05-15 09:08:46-04:00,0.0043287037037037,5.0,3.0,3.0911577895107143e-05,0
2024-05-15_2024-05-15 09:08:53-04:00,0.0042476851851851,0.0,3.0,3.1550030918518886e-05,0
2024-05-15_2024-05-15 09:08:55-04:00,0.004224537037037,0.0,0.0,4.506443245255659e-06,0
2024-05-15_2024-05-15 09:08:59-04:00,0.0041782407407407,1.0,3.0,3.131867248517805e-05,0
2024-05-15_2024-05-15 09:09:02-04:00,0.0041435185185185,1.0,0.0,4.510672935367689e-06,0
2024-05-15_2024-05-15 09:09:06-04:00,0.0040972222222222,0.0,0.0,4.543044717058711e-06,0
2024-05-15_2024-05-15 09:09:08-04:00,0.004074074074074,2.0,3.0,3.135823792268784e-05,0
2024-05-15_2024-05-15 09:09:12-04:00,0.0040277777777777,58.0,3.0,2.5947163091624577e-05,0
2024-05-15_2024-05-15 09:10:12-04:00,0.0033333333333333,11.0,3.0,2.798941943070652e-05,0
2024-05-15_2024-05-15 09:10:25-04:00,0.0031828703703703,40.0,3.0,2.7053444285706755e-05,0
2024-05-15_2024-05-15 09:11:08-04:00,0.0026851851851851,0.0,0.0,4.294402278602881e-06,0
2024-05-15_2024-05-15 09:11:10-04:00,0.002662037037037,10.0,3.0,2.7947745105318284e-05,0
2024-05-15_2024-05-15 09:11:22-04:00,0.0025231481481481,85.0,3.0,2.6676470409752543e-05,0
2024-05-15_2024-05-15 09:12:49-04:00,0.0015162037037037,4.0,3.0,2.827667377472666e-05,0
2024-05-15_2024-05-15 09:12:55-04:00,0.0014467592592592,2.0,0.0,4.5128684156667495e-06,0
2024-05-15_2024-05-15 09:13:00-04:00,0.0013888888888888,6.0,3.0,3.145132459329019e-05,0
2024-05-15_2024-05-15 09:13:08-04:00,0.0012962962962962,3.0,3.0,3.163845362767241e-05,0
2024-05-15_2024-05-15 09:15:18-04:00,0.0102083333333333,4.0,3.0,2.8506605546020327e-05,0
2024-05-15_2024-05-15 09:15:38-04:00,0.0099768518518518,3.0,0.0,4.44165479319344e-06,0
2024-05-15_2024-05-15 09:15:43-04:00,0.0099189814814814,35.0,3.0,2.389711823430168e-05,0
2024-05-15_2024-05-15 09:16:20-04:00,0.0094907407407407,80.0,3.0,2.6575147880456187e-05,0
2024-05-15_2024-05-15 09:17:45-04:00,0.0085069444444444,0.0,0.0,4.433160472877076e-06,0
2024-05-15_2024-05-15 09:17:47-04:00,0.0084837962962962,7.0,3.0,3.12069610763737e-05,0
2024-05-15_2024-05-15 09:17:56-04:00,0.0083796296296296,2.0,3.0,3.1085206400375217e-05,0
2024-05-15_2024-05-15 09:18:00-04:00,0.0083333333333333,33.0,3.0,2.9144119225482433e-05,0
2024-05-15_2024-05-15 09:18:38-04:00,0.0078935185185185,0.0,0.0,4.311618302309268e-06,0
2024-05-15_2024-05-15 09:18:46-04:00,0.0078009259259259,5.0,3.0,3.09041315018423e-05,0
2024-05-15_2024-05-15 09:18:54-04:00,0.0077083333333333,3.0,3.0,3.086158113934826e-05,0
2024-05-15_2024-05-15 09:20:02-04:00,0.0069212962962962,12.0,3.0,2.347391430586887e-05,0
2024-05-15_2024-05-15 09:20:16-04:00,0.0067592592592592,18.0,3.0,2.376938488898437e-05,0
2024-05-15_2024-05-15 09:20:36-04:00,0.0065277777777777,5.0,3.0,2.9935968408879963e-05,0
2024-05-15_2024-05-15 09:20:43-04:00,0.0064467592592592,12.0,3.0,2.986089518838862e-05,0
2024-05-15_2024-05-15 09:20:57-04:00,0.0062847222222222,2.0,0.0,4.4417399618637e-06,0
2024-05-15_2024-05-15 09:21:01-04:00,0.0062384259259259,14.0,3.0,3.1134007270028055e-05,0
2024-05-15_2024-05-15 09:21:18-04:00,0.0060416666666666,4.0,3.0,3.113717200239881e-05,0
2024-05-15_2024-05-15 09:21:24-04:00,0.0059722222222222,49.0,3.0,2.7932080035553746e-05,0
2024-05-15_2024-05-15 09:22:15-04:00,0.0053819444444444,27.0,3.0,2.972930527465772e-05,0
2024-05-15_2024-05-15 09:22:44-04:00,0.0050462962962962,6.0,3.0,3.043660992116253e-05,0
2024-05-15_2024-05-15 09:22:52-04:00,0.0049537037037037,1.0,0.0,4.367692411637383e-06,0
2024-05-15_2024-05-15 09:22:56-04:00,0.0049074074074074,3.0,3.0,3.0372953616354268e-05,0
2024-05-15_2024-05-15 09:23:02-04:00,0.0048379629629629,155.0,3.0,2.146599171832299e-05,0
2024-05-15_2024-05-15 09:37:02-04:00,0.0055324074074074,0.0,5.0,3.1868858100093838e-06,0
2024-05-16_2024-05-16 08:02:27-04:00,0.0816435185185185,1.0,3.0,0.0003277205152015746,0
2024-05-16_2024-05-16 08:14:04-04:00,0.0735763888888888,18.0,3.0,0.003143195379112872,0
2024-05-16_2024-05-16 08:14:30-04:00,0.0732754629629629,78.0,3.0,0.0029847512734227435,0
2024-05-16_2024-05-16 08:15:50-04:00,0.072349537037037,1.0,3.0,0.0032747890993714804,0
2024-05-16_2024-05-16 08:23:37-04:00,0.0669444444444444,10.0,3.0,0.003195454240376619,0
2024-05-16_2024-05-16 08:25:21-04:00,0.0657407407407407,7.0,3.0,0.003036681532537356,0
2024-05-16_2024-05-16 08:25:30-04:00,0.065636574074074,289.0,1.0,0.004896368616643826,0
2024-05-17_2024-05-17 08:00:00-04:00,0.0905555555555555,5.0,4.0,0.985350942391075,1
2024-05-17_2024-05-17 08:00:50-04:00,0.0899768518518518,0.0,,0.9962615604324613,1
2024-05-17_2024-05-17 08:00:53-04:00,0.0899421296296296,2.0,1.0,0.9823685889756473,1
2024-05-17_2024-05-17 08:02:00-04:00,0.0891666666666666,0.0,3.0,0.9688004231315804,1
2024-05-17_2024-05-17 08:03:26-04:00,0.0881712962962963,265.0,4.0,0.2889063220398811,1
2024-05-17_2024-05-17 08:15:02-04:00,0.0801157407407407,0.0,,0.9646996753610534,1
2024-05-17_2024-05-17 08:17:46-04:00,0.0782175925925925,0.0,,0.951425576488066,1
2024-05-17_2024-05-17 08:19:43-04:00,0.0768634259259259,2.0,3.0,0.4557243219864523,1
2024-05-17_2024-05-17 08:19:47-04:00,0.0768171296296296,8.0,3.0,0.45563090210675716,1
2024-05-17_2024-05-17 08:19:58-04:00,0.0766898148148148,7.0,3.0,0.44509179208289895,1
2024-05-17_2024-05-17 08:20:09-04:00,0.0765625,6.0,3.0,0.4531675049719341,1
2024-05-17_2024-05-17 08:20:19-04:00,0.0764467592592592,6.0,3.0,0.4556134831007456,1
2024-05-17_2024-05-17 08:20:29-04:00,0.0763310185185185,6.0,3.0,0.5435397150397262,1
2024-05-17_2024-05-17 08:20:39-04:00,0.0762152777777777,2.0,0.0,0.10309127197076161,1
2024-05-17_2024-05-17 08:22:37-04:00,0.074849537037037,0.0,,0.9682746494597289,1
2024-05-17_2024-05-17 08:22:47-04:00,0.0747337962962963,2.0,3.0,0.09454341102380662,1
2024-05-17_2024-05-17 08:22:52-04:00,0.0746759259259259,8.0,1.0,0.19982550002144514,1
2024-05-17_2024-05-17 08:23:02-04:00,0.0745601851851851,24.0,4.0,0.34654358681342406,1
2024-05-17_2024-05-17 08:23:29-04:00,0.0742476851851851,7.0,1.0,0.34077109002455924,1
2024-05-17_2024-05-17 08:23:38-04:00,0.0741435185185185,4.0,1.0,0.5007558140345404,1
2024-05-17_2024-05-17 08:23:50-04:00,0.0740046296296296,0.0,,0.955442957005145,1
2024-05-17_2024-05-17 08:23:59-04:00,0.0739004629629629,0.0,,0.9476832304278163,1
2024-05-17_2024-05-17 08:24:08-04:00,0.0737962962962962,0.0,,0.9456543414503537,1
2024-05-17_2024-05-17 08:24:18-04:00,0.0736805555555555,0.0,,0.9635279983626271,1
2024-05-17_2024-05-17 08:24:29-04:00,0.0735532407407407,0.0,,0.9612007110078864,1
2024-05-17_2024-05-17 08:24:37-04:00,0.0734606481481481,0.0,,0.9480863241331345,1
2024-05-17_2024-05-17 08:24:48-04:00,0.0733333333333333,0.0,,0.9203635700941125,1
2024-05-17_2024-05-17 08:24:57-04:00,0.0732291666666666,0.0,,0.9185685918580097,1
2024-05-17_2024-05-17 08:25:07-04:00,0.0731134259259259,0.0,,0.9318715846068196,1
2024-05-17_2024-05-17 08:25:16-04:00,0.0730092592592592,0.0,,0.9323764861886426,1
2024-05-17_2024-05-17 08:25:25-04:00,0.0729050925925925,0.0,,0.9303237008888472,1
2024-05-17_2024-05-17 08:25:35-04:00,0.0727893518518518,0.0,,0.9400372286198032,1
2024-05-17_2024-05-17 08:25:45-04:00,0.0726736111111111,0.0,,0.9529842248950346,1
2024-05-17_2024-05-17 08:26:02-04:00,0.0724768518518518,0.0,,0.9123653867277225,1
2024-05-17_2024-05-17 08:26:11-04:00,0.0723726851851851,0.0,,0.950027152707905,1
2024-05-17_2024-05-17 08:26:20-04:00,0.0722685185185185,0.0,,0.8971723728290492,1
2024-05-17_2024-05-17 08:26:29-04:00,0.0721643518518518,0.0,,0.8587592690837618,1
2024-05-17_2024-05-17 08:26:40-04:00,0.072037037037037,0.0,,0.8779715343617711,1
2024-05-17_2024-05-17 08:26:49-04:00,0.0719328703703703,0.0,,0.8187215823411772,1
2024-05-17_2024-05-17 08:26:59-04:00,0.0718171296296296,0.0,,0.7573962620402906,1
2024-05-17_2024-05-17 08:27:08-04:00,0.0717129629629629,0.0,,0.7988816138184593,1
2024-05-17_2024-05-17 08:27:18-04:00,0.0715972222222222,0.0,,0.9348719096395045,1
2024-05-17_2024-05-17 08:27:31-04:00,0.0714467592592592,0.0,,0.9391298493212641,1
2024-05-17_2024-05-17 08:27:41-04:00,0.0713310185185185,0.0,,0.9333875146209948,1
2024-05-17_2024-05-17 08:27:50-04:00,0.0712268518518518,0.0,,0.9564566523635751,1
2024-05-17_2024-05-17 08:27:59-04:00,0.0711226851851851,0.0,,0.9540647957568738,1
2024-05-17_2024-05-17 08:28:08-04:00,0.0710185185185185,0.0,,0.953707150290886,1
2024-05-17_2024-05-17 08:28:18-04:00,0.0709027777777777,0.0,,0.9536979130297234,1
2024-05-17_2024-05-17 08:28:28-04:00,0.070787037037037,0.0,,0.9537029448712544,1
2024-05-17_2024-05-17 08:28:37-04:00,0.0706828703703703,0.0,,0.9564646016621758,1
2024-05-17_2024-05-17 08:28:46-04:00,0.0705787037037037,0.0,,0.9537105742431452,1
2024-05-17_2024-05-17 08:28:52-04:00,0.0705092592592592,0.0,,0.9571176727008343,1
2024-05-17_2024-05-17 08:29:01-04:00,0.0704050925925925,0.0,,0.954057047719007,1
2024-05-17_2024-05-17 08:29:11-04:00,0.0702893518518518,0.0,,0.9571247902409393,1
2024-05-17_2024-05-17 08:29:21-04:00,0.0701736111111111,0.0,,0.9540670365877592,1
2024-05-17_2024-05-17 08:31:04-04:00,0.0689814814814814,0.0,,0.9540604094659623,1
2024-05-17_2024-05-17 08:31:14-04:00,0.0688657407407407,0.0,,0.9540630433473891,1
2024-05-17_2024-05-17 08:31:24-04:00,0.06875,0.0,,0.9540538736797854,1
2024-05-17_2024-05-17 08:31:40-04:00,0.0685648148148148,0.0,,0.9540566719128104,1
2024-05-17_2024-05-17 08:31:50-04:00,0.068449074074074,0.0,,0.9571222280685513,1
2024-05-17_2024-05-17 08:34:01-04:00,0.0669328703703703,6.0,3.0,0.45310921211029237,1
2024-05-17_2024-05-17 08:34:09-04:00,0.0668402777777777,5.0,3.0,0.40394406308935055,1
2024-05-17_2024-05-17 08:34:16-04:00,0.0667592592592592,5.0,3.0,0.41356813962125943,1
2024-05-17_2024-05-17 08:34:24-04:00,0.0666666666666666,6.0,3.0,0.3773311682017625,1
2024-05-17_2024-05-17 08:34:33-04:00,0.0665625,4.0,3.0,0.4526514097108438,1
2024-05-17_2024-05-17 08:34:40-04:00,0.0664814814814814,5.0,3.0,0.4135064570237828,1
2024-05-17_2024-05-17 08:34:48-04:00,0.0663888888888888,5.0,3.0,0.4134946047498607,1
2024-05-17_2024-05-17 08:34:56-04:00,0.0662962962962963,6.0,3.0,0.45335796202376427,1
2024-05-17_2024-05-17 08:35:04-04:00,0.0662037037037037,7.0,3.0,0.3987435045507512,1
2024-05-17_2024-05-17 08:35:14-04:00,0.0660879629629629,4.0,3.0,0.45264439962428044,1
2024-05-17_2024-05-17 08:39:49-04:00,0.0629050925925926,0.0,,0.9798673767612452,1
2024-05-17_2024-05-17 08:40:26-04:00,0.0624768518518518,0.0,,0.9790549770552606,1
2024-05-17_2024-05-17 08:40:46-04:00,0.0622453703703703,0.0,,0.9782137419201686,1
2024-05-20_2024-05-20 08:01:03-04:00,13.501203703703704,0.0,2.0,0.9345047076546565,1
2024-05-20_2024-05-20 08:03:35-04:00,13.499444444444444,0.0,3.0,0.9488611901990682,1
2024-05-20_2024-05-20 08:03:37-04:00,13.499421296296296,1.0,3.0,0.948531668241736,1
2024-05-20_2024-05-20 08:03:40-04:00,13.499386574074077,2.0,3.0,0.9490431283391723,1
2024-05-20_2024-05-20 08:03:44-04:00,13.499340277777778,3.0,3.0,0.9468292080207067,1
2024-05-20_2024-05-20 08:03:50-04:00,13.499270833333334,2.0,3.0,0.9486747510477023,1
2024-05-20_2024-05-20 08:03:54-04:00,13.499224537037035,0.0,3.0,0.9488931176184995,1
2024-05-20_2024-05-20 08:03:56-04:00,13.499201388888888,2.0,3.0,0.9479486026100923,1
2024-05-20_2024-05-20 08:04:00-04:00,13.499155092592591,2.0,3.0,0.9470670755221793,1
2024-05-20_2024-05-20 08:04:08-04:00,13.4990625,0.0,3.0,0.9468924287084158,1
2024-05-20_2024-05-20 08:04:10-04:00,13.499039351851852,0.0,3.0,0.9464272605552255,1
2024-05-20_2024-05-20 08:04:13-04:00,13.49900462962963,0.0,3.0,0.9476595594705856,1
2024-05-20_2024-05-20 08:04:24-04:00,13.498877314814814,3.0,3.0,0.9467055982328,1
2024-05-20_2024-05-20 08:04:29-04:00,13.498819444444443,1.0,5.0,0.8435208970889185,1
2024-05-20_2024-05-20 08:04:32-04:00,13.498784722222222,2.0,3.0,0.9466124628269096,1
2024-05-20_2024-05-20 08:04:36-04:00,13.498738425925923,1.0,3.0,0.9481162745410644,1
2024-05-20_2024-05-20 08:04:39-04:00,13.498703703703704,2.0,3.0,0.9465745633816367,1
2024-05-20_2024-05-20 08:04:43-04:00,13.498657407407409,4.0,3.0,0.9475676731955065,1
2024-05-20_2024-05-20 08:04:52-04:00,13.49855324074074,1.0,3.0,0.9477310798435631,1
2024-05-20_2024-05-20 08:04:55-04:00,13.498518518518518,0.0,3.0,0.9495959010531396,1
2024-05-20_2024-05-20 08:04:59-04:00,13.498472222222222,2.0,3.0,0.9485902374761613,1
2024-05-20_2024-05-20 08:05:04-04:00,13.498414351851851,1.0,3.0,0.9481303790308233,1
2024-05-20_2024-05-20 08:05:07-04:00,13.49837962962963,1.0,3.0,0.9488988175164315,1
2024-05-20_2024-05-20 08:05:14-04:00,13.49829861111111,0.0,3.0,0.949586155463707,1
2024-05-20_2024-05-20 08:05:16-04:00,13.498275462962964,0.0,3.0,0.9464293472015359,1
2024-05-20_2024-05-20 08:05:18-04:00,13.498252314814817,3.0,3.0,0.9478988477184864,1
2024-05-20_2024-05-20 08:05:24-04:00,13.498182870370371,0.0,3.0,0.948801731689363,1
2024-05-20_2024-05-20 08:05:26-04:00,13.498159722222224,6.0,3.0,0.9468622585513832,1
2024-05-20_2024-05-20 08:05:34-04:00,13.49806712962963,2.0,3.0,0.9466661083211356,1
2024-05-20_2024-05-20 08:05:38-04:00,13.498020833333332,8.0,3.0,0.9481029020611322,1
2024-05-20_2024-05-20 08:05:54-04:00,13.497835648148149,0.0,3.0,0.9464742230220937,1
2024-05-20_2024-05-20 08:05:56-04:00,13.4978125,0.0,3.0,0.9468714350589101,1
2024-05-20_2024-05-20 08:06:00-04:00,13.497766203703703,0.0,3.0,0.9485167268037465,1
2024-05-20_2024-05-20 08:06:05-04:00,13.497708333333334,1.0,3.0,0.9465463883380603,1
2024-05-20_2024-05-20 08:06:08-04:00,13.49767361111111,5.0,3.0,0.9469871805724649,1
2024-05-20_2024-05-20 08:06:17-04:00,13.497569444444444,0.0,5.0,0.8495330858891095,1
2024-05-20_2024-05-20 08:06:28-04:00,13.49744212962963,0.0,3.0,0.9464288927379277,1
2024-05-20_2024-05-20 08:06:30-04:00,13.49741898148148,0.0,3.0,0.947639749582676,1
2024-05-20_2024-05-20 08:06:33-04:00,13.49738425925926,6.0,3.0,0.9471886027665523,1
2024-05-20_2024-05-20 08:06:41-04:00,13.497291666666667,3.0,3.0,0.9468347642276645,1
2024-05-20_2024-05-20 08:06:46-04:00,13.497233796296296,0.0,3.0,0.9488852585238121,1
2024-05-20_2024-05-20 08:06:48-04:00,13.497210648148148,1.0,3.0,0.9481970990247949,1
2024-05-20_2024-05-20 08:06:52-04:00,13.497164351851852,2.0,3.0,0.9467419361727856,1
2024-05-20_2024-05-20 08:06:56-04:00,13.497118055555555,0.0,3.0,0.9468733171683785,1
2024-05-20_2024-05-20 08:06:59-04:00,13.497083333333334,10.0,1.0,0.9732773927563005,1
2024-05-28_2024-05-28 08:01:04-04:00,5.501192129629629,0.0,3.0,0.9546565911706671,1
2024-05-28_2024-05-28 08:01:14-04:00,5.5010763888888885,0.0,3.0,0.9511620850737275,1
2024-05-28_2024-05-28 08:04:40-04:00,5.49869212962963,0.0,3.0,0.958613796697832,1
2024-05-28_2024-05-28 08:04:45-04:00,5.498634259259259,1.0,3.0,0.9589701467016851,1
2024-05-28_2024-05-28 08:04:48-04:00,5.498599537037037,1.0,3.0,0.961131357167829,1
2024-05-28_2024-05-28 08:04:51-04:00,5.498564814814815,19.0,3.0,0.9527507438587952,1
2024-05-28_2024-05-28 08:05:12-04:00,5.49832175925926,0.0,3.0,0.9653219704528705,1
2024-05-28_2024-05-28 08:05:14-04:00,5.498298611111111,7.0,3.0,0.9517917009762772,1
2024-05-28_2024-05-28 08:05:26-04:00,5.498159722222222,0.0,3.0,0.9524349956539327,1
2024-05-28_2024-05-28 08:05:31-04:00,5.498101851851852,2.0,3.0,0.9546840143623503,1
2024-05-28_2024-05-28 08:05:35-04:00,5.498055555555555,3.0,3.0,0.9522738265092768,1
2024-05-28_2024-05-28 08:05:42-04:00,5.497974537037037,0.0,3.0,0.9616499731349041,1
2024-05-28_2024-05-28 08:05:44-04:00,5.497951388888889,2.0,3.0,0.9570788438444234,1
2024-05-28_2024-05-28 08:05:48-04:00,5.4979050925925925,1.0,3.0,0.9589547359725589,1
2024-05-28_2024-05-28 08:05:51-04:00,5.497870370370371,0.0,3.0,0.9545686666280249,1
2024-05-28_2024-05-28 08:05:54-04:00,5.497835648148148,5.0,3.0,0.951640201587601,1
2024-05-28_2024-05-28 08:06:01-04:00,5.49775462962963,15.0,3.0,0.9522572336512023,1
2024-05-28_2024-05-28 08:06:18-04:00,5.49755787037037,1.0,3.0,0.9623037810736662,1
2024-05-28_2024-05-28 08:06:22-04:00,5.497511574074074,0.0,3.0,0.9527892714349779,1
2024-05-28_2024-05-28 08:06:28-04:00,5.497442129629629,0.0,3.0,0.9569477491317787,1
2024-05-28_2024-05-28 08:06:32-04:00,5.497395833333333,1.0,3.0,0.9546125867253102,1
2024-05-28_2024-05-28 08:06:37-04:00,5.497337962962963,0.0,2.0,0.951140780983935,1
2024-05-28_2024-05-28 08:06:40-04:00,5.497303240740741,0.0,3.0,0.9513340237405691,1
2024-05-28_2024-05-28 08:06:45-04:00,5.49724537037037,0.0,3.0,0.9619641435631952,1
2024-05-28_2024-05-28 08:06:48-04:00,5.497210648148148,4.0,3.0,0.9515242843528011,1
2024-05-28_2024-05-28 08:07:00-04:00,5.497071759259259,0.0,3.0,0.9610652882342632,1
2024-05-28_2024-05-28 08:07:02-04:00,5.497048611111111,1.0,3.0,0.9566665491634394,1
2024-05-28_2024-05-28 08:07:05-04:00,5.497013888888889,3.0,3.0,0.9547176156943784,1
2024-05-28_2024-05-28 08:07:12-04:00,5.496932870370371,2.0,3.0,0.9525614760093333,1
2024-05-28_2024-05-28 08:07:16-04:00,5.496886574074074,10.0,3.0,0.9532906452636655,1
2024-05-28_2024-05-28 08:07:31-04:00,5.496712962962963,11.0,3.0,0.9519593138821356,1
2024-05-28_2024-05-28 08:07:44-04:00,5.4965625,2.0,3.0,0.9517870373875061,1
2024-05-28_2024-05-28 08:07:48-04:00,5.496516203703703,1.0,3.0,0.9563359446473915,1
