tweet_time,burst_id,burst_start,cluster,lag_days,duration_sec,burst_max
2024-05-14 11:00:01-04:00,2024-05-14_2024-05-14 10:21:33-04:00,2024-05-14 10:21:33-04:00,2.0,0.026712962962962963,0.0,63.56
2024-05-14 11:30:00-04:00,2024-05-14_2024-05-14 10:21:33-04:00,2024-05-14 10:21:33-04:00,2.0,0.04753472222222222,0.0,63.56
2024-05-14 12:00:01-04:00,2024-05-14_2024-05-14 10:21:33-04:00,2024-05-14 10:21:33-04:00,2.0,0.06837962962962962,0.0,63.56
2024-05-14 12:30:00-04:00,2024-05-14_2024-05-14 10:21:33-04:00,2024-05-14 10:21:33-04:00,2.0,0.08920138888888889,0.0,63.56
2024-05-14 13:00:00-04:00,2024-05-14_2024-05-14 10:21:33-04:00,2024-05-14 10:21:33-04:00,2.0,0.11003472222222223,0.0,63.56
2024-05-14 13:30:00-04:00,2024-05-14_2024-05-14 10:21:33-04:00,2024-05-14 10:21:33-04:00,2.0,0.13086805555555556,0.0,63.56
2024-05-14 14:00:01-04:00,2024-05-14_2024-05-14 10:21:33-04:00,2024-05-14 10:21:33-04:00,2.0,0.15171296296296297,0.0,63.56
2024-05-14 14:30:00-04:00,2024-05-14_2024-05-14 10:21:33-04:00,2024-05-14 10:21:33-04:00,2.0,0.17253472222222221,0.0,63.56
2024-05-14 15:00:00-04:00,2024-05-14_2024-05-14 10:21:33-04:00,2024-05-14 10:21:33-04:00,2.0,0.19336805555555556,0.0,63.56
2024-05-14 15:30:00-04:00,2024-05-14_2024-05-14 10:21:33-04:00,2024-05-14 10:21:33-04:00,2.0,0.2142013888888889,0.0,63.56
2024-05-14 16:00:01-04:00,2024-05-14_2024-05-14 10:21:33-04:00,2024-05-14 10:21:33-04:00,2.0,0.2350462962962963,0.0,63.56
2024-05-14 20:00:01-04:00,2024-05-14_2024-05-14 10:21:33-04:00,2024-05-14 10:21:33-04:00,2.0,0.40171296296296294,0.0,63.56
2024-05-15 08:00:02-04:00,2024-05-15_2024-05-15 08:00:00-04:00,2024-05-15 08:00:00-04:00,4.0,2.3148148148148147e-05,2315.0,60.6
2024-05-15 08:15:00-04:00,2024-05-15_2024-05-15 08:01:54-04:00,2024-05-15 08:01:54-04:00,3.0,0.009097222222222222,6.0,56.575
2024-05-15 08:30:00-04:00,2024-05-15_2024-05-15 08:25:30-04:00,2024-05-15 08:25:30-04:00,,0.003125,0.0,60.6
2024-05-15 08:45:00-04:00,2024-05-15_2024-05-15 08:42:36-04:00,2024-05-15 08:42:36-04:00,1.0,0.0016666666666666668,239.0,43.43
2024-05-15 09:00:02-04:00,2024-05-15_2024-05-15 08:47:22-04:00,2024-05-15 08:47:22-04:00,3.0,0.008796296296296297,28.0,42.89
2024-05-15 09:15:00-04:00,2024-05-15_2024-05-15 09:13:08-04:00,2024-05-15 09:13:08-04:00,3.0,0.0012962962962962963,3.0,42.47
2024-05-15 09:30:00-04:00,2024-05-15_2024-05-15 09:23:02-04:00,2024-05-15 09:23:02-04:00,3.0,0.004837962962962963,155.0,43.1
2024-05-15 09:45:00-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.005532407407407408,0.0,43.87
2024-05-15 10:00:01-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.015960648148148147,0.0,43.87
2024-05-15 10:15:00-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.02636574074074074,0.0,43.87
2024-05-15 10:30:01-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.03679398148148148,0.0,43.87
2024-05-15 10:45:00-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.047199074074074074,0.0,43.87
2024-05-15 11:00:02-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.05763888888888889,0.0,43.87
2024-05-15 11:15:00-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.0680324074074074,0.0,43.87
2024-05-15 11:30:00-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.07844907407407407,0.0,43.87
2024-05-15 11:45:00-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.08886574074074075,0.0,43.87
2024-05-15 12:00:02-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.09930555555555555,0.0,43.87
2024-05-15 12:15:00-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.10969907407407407,0.0,43.87
2024-05-15 12:30:00-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.12011574074074075,0.0,43.87
2024-05-15 12:45:00-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.1305324074074074,0.0,43.87
2024-05-15 13:00:01-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.14096064814814815,0.0,43.87
2024-05-15 13:15:00-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.15136574074074075,0.0,43.87
2024-05-15 13:30:00-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.1617824074074074,0.0,43.87
2024-05-15 13:45:00-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.1721990740740741,0.0,43.87
2024-05-15 14:00:01-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.1826273148148148,0.0,43.87
2024-05-15 14:15:00-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.1930324074074074,0.0,43.87
2024-05-15 14:31:33-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.20452546296296295,0.0,43.87
2024-05-15 14:45:00-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.21386574074074075,0.0,43.87
2024-05-15 15:00:01-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.22429398148148147,0.0,43.87
2024-05-15 15:15:00-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.2346990740740741,0.0,43.87
2024-05-15 15:30:00-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.24511574074074075,0.0,43.87
2024-05-15 15:45:00-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.2555324074074074,0.0,43.87
2024-05-15 16:00:00-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.2659490740740741,0.0,43.87
2024-05-15 20:00:01-04:00,2024-05-15_2024-05-15 09:37:02-04:00,2024-05-15 09:37:02-04:00,5.0,0.4326273148148148,0.0,43.87
2024-05-16 10:00:01-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.06563657407407407,289.0,37.33
2024-05-16 10:15:00-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.07604166666666666,289.0,37.33
2024-05-16 10:30:00-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.08645833333333333,289.0,37.33
2024-05-16 10:45:00-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.096875,289.0,37.33
2024-05-16 11:00:01-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.10730324074074074,289.0,37.33
2024-05-16 11:15:00-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.11770833333333333,289.0,37.33
2024-05-16 11:30:00-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.128125,289.0,37.33
2024-05-16 11:45:00-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.13854166666666667,289.0,37.33
2024-05-16 12:00:00-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.14895833333333333,289.0,37.33
2024-05-16 12:15:00-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.159375,289.0,37.33
2024-05-16 12:30:00-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.16979166666666667,289.0,37.33
2024-05-16 12:45:00-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.18020833333333333,289.0,37.33
2024-05-16 13:00:01-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.19063657407407408,289.0,37.33
2024-05-16 13:15:00-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.20104166666666667,289.0,37.33
2024-05-16 13:30:00-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.21145833333333333,289.0,37.33
2024-05-16 13:45:00-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.221875,289.0,37.33
2024-05-16 14:00:00-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.23229166666666667,289.0,37.33
2024-05-16 14:16:07-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.2434837962962963,289.0,37.33
2024-05-16 14:30:00-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.253125,289.0,37.33
2024-05-16 14:45:00-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.2635416666666667,289.0,37.33
2024-05-16 15:00:00-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.27395833333333336,289.0,37.33
2024-05-16 15:15:00-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.284375,289.0,37.33
2024-05-16 15:30:00-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.2947916666666667,289.0,37.33
2024-05-16 15:45:00-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.30520833333333336,289.0,37.33
2024-05-16 16:00:00-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.315625,289.0,37.33
2024-05-16 20:00:00-04:00,2024-05-16_2024-05-16 08:25:30-04:00,2024-05-16 08:25:30-04:00,1.0,0.4822916666666667,289.0,37.33
2024-05-17 10:10:24-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.06224537037037037,0.0,28.75
2024-05-17 10:15:00-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.06543981481481481,0.0,28.75
2024-05-17 10:30:00-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.07585648148148148,0.0,28.75
2024-05-17 10:45:36-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.08668981481481482,0.0,28.75
2024-05-17 11:00:03-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.09672453703703704,0.0,28.75
2024-05-17 11:15:00-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.10710648148148148,0.0,28.75
2024-05-17 11:30:00-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.11752314814814815,0.0,28.75
2024-05-17 11:45:00-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.1279398148148148,0.0,28.75
2024-05-17 12:00:01-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.13836805555555556,0.0,28.75
2024-05-17 12:15:00-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.14877314814814815,0.0,28.75
2024-05-17 12:30:00-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.1591898148148148,0.0,28.75
2024-05-17 13:00:00-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.18002314814814815,0.0,28.75
2024-05-17 13:15:00-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.1904398148148148,0.0,28.75
2024-05-17 13:30:00-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.20085648148148147,0.0,28.75
2024-05-17 13:45:00-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.21127314814814815,0.0,28.75
2024-05-17 14:00:01-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.22170138888888888,0.0,28.75
2024-05-17 14:15:00-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.23210648148148147,0.0,28.75
2024-05-17 14:30:00-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.24252314814814815,0.0,28.75
2024-05-17 14:45:00-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.2529398148148148,0.0,28.75
2024-05-17 15:00:01-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.26336805555555554,0.0,28.75
2024-05-17 15:15:00-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.2737731481481481,0.0,28.75
2024-05-17 15:30:00-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.2841898148148148,0.0,28.75
2024-05-17 15:45:00-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.2946064814814815,0.0,28.75
2024-05-17 16:00:00-04:00,2024-05-17_2024-05-17 08:40:46-04:00,2024-05-17 08:40:46-04:00,,0.3050231481481481,0.0,28.75
2024-06-02 20:02:47-04:00,2024-05-29_2024-05-29 09:12:40-04:00,2024-05-29 09:12:40-04:00,5.0,4.451469907407407,0.0,26.245
2024-06-09 20:00:01-04:00,2024-06-07_2024-06-07 09:52:49-04:00,2024-06-07 09:52:49-04:00,3.0,2.421666666666667,0.0,42.476
2024-06-10 12:30:00-04:00,2024-06-10_2024-06-10 09:24:44-04:00,2024-06-10 09:24:44-04:00,0.0,0.12865740740740741,0.0,35.91
2024-06-11 12:31:37-04:00,2024-06-11_2024-06-11 10:21:42-04:00,2024-06-11 10:21:42-04:00,5.0,0.0902199074074074,1.0,27.3
2024-06-11 21:15:15-04:00,2024-06-11_2024-06-11 10:21:42-04:00,2024-06-11 10:21:42-04:00,5.0,0.45385416666666667,1.0,27.3
2024-06-12 10:00:00-04:00,2024-06-11_2024-06-11 10:21:42-04:00,2024-06-11 10:21:42-04:00,5.0,0.9849305555555555,1.0,27.3
2024-06-13 14:00:00-04:00,2024-06-13_2024-06-13 08:37:56-04:00,2024-06-13 08:37:56-04:00,3.0,0.22365740740740742,0.0,31.32
2024-06-17 13:10:34-04:00,2024-06-13_2024-06-13 08:37:56-04:00,2024-06-13 08:37:56-04:00,3.0,4.189328703703704,0.0,31.32
