detection_time,symbol,detection_mode,spectral_power,roc_value,volatility,volume_spike,price_range,venues,hybrid_primary_venue,hybrid_primary_samples,hybrid_primary_band_ratio,hybrid_primary_band_power,hybrid_primary_total_power,hybrid_confirm_venue,hybrid_confirm_samples,hybrid_confirm_band_ratio,hybrid_confirm_band_power,hybrid_confirm_total_power,hybrid_confirm_sample_ratio,hybrid_eligible
2024-05-13T14:29:53.051Z,GME,hybrid,0.004196045929367157,0.011111111111111094,0.0013667258501941666,1,1.009999999999998,EDGX|CBOE|OTC,OTC,181,0.7844907671452807,0.004196045929367157,0.005348751196443446,EDGX,1823,0.27776650908696027,0.0014767860930309778,0.005316645616799831,10.07182320441989,1
2024-05-13T14:30:03.053Z,GME,hybrid,0.000752372826108869,0.010030395136778064,0.0011343498753500444,1,1.0999999999999943,EDGX|CBOE|OTC,OTC,385,0.580332375808406,0.000752372826108869,0.0012964515809768663,EDGX,2174,0.4169189755983437,0.0015769274817799904,0.0037823355953440444,5.646753246753247,1
2024-05-13T14:30:08.053Z,GME,hybrid,0.0011955872006789155,0.02136623532952133,0.0012580368081629022,1,1.0999999999999943,EDGX|CBOE|OTC,OTC,419,0.49328256248168845,0.0011955872006789155,0.002423737005143574,EDGX,2446,0.42366915998945065,0.0015993389816146885,0.003774971446244782,5.837708830548926,1
2024-05-13T14:30:13.057Z,GME,hybrid,0.002813282132036486,0.021043000914913016,0.0014230620027106842,1,1.3699999999999974,EDGX|CBOE|OTC,OTC,469,0.4761246672274834,0.002813282132036486,0.005908709053909095,EDGX,2684,0.4493293637999724,0.0020646930320845137,0.004595054760328665,5.722814498933902,1
2024-05-13T14:30:58.224Z,GME,hybrid,0.0007129890196141282,0.01149425287356308,0.0009142585669622464,1,1.2199999999999989,EDGX|CBOE|OTC,OTC,310,0.6879454923809425,0.0007129890196141282,0.0010364033597291427,EDGX,1956,0.344640247078963,0.0008742930640758123,0.002536828102596783,6.309677419354839,1
2024-05-13T14:31:03.230Z,GME,hybrid,0.001205303788573056,0.02093301435406686,0.001007515128240386,1,1,EDGX|CBOE|OTC,OTC,403,0.6440584366082905,0.001205303788573056,0.0018714199210251303,EDGX,2183,0.34368616877782643,0.0007762482915907382,0.0022585962488718557,5.416873449131514,1
2024-05-13T14:31:53.344Z,GME,hybrid,0.001835385524444546,0.007437248218159342,0.001396475217086541,1,1.1799999999999997,EDGX|CBOE|OTC,OTC,167,0.7147211900049507,0.001835385524444546,0.0025679741276900337,EDGX,1614,0.25800480028869094,0.00229625562696297,0.00890005001609895,9.664670658682635,1
2024-05-13T14:32:03.392Z,GME,hybrid,0.0021325727771146752,0.010618363522798135,0.001372112603780506,1,0.8186999999999998,EDGX|CBOE|OTC,OTC,152,0.8998219204277663,0.0021325727771146752,0.002369994249640942,EDGX,1650,0.27086181213857957,0.0022665982757310793,0.008368098322296654,10.855263157894736,1
2024-05-13T14:32:18.423Z,GME,hybrid,0.0044454168779161475,0.007973014412756762,0.001352367524574607,1,1.1200000000000045,EDGX|CBOE|OTC,OTC,201,0.6747580836358474,0.0044454168779161475,0.006588163944568976,EDGX,1622,0.27957352869909724,0.0013401420201336876,0.004793522571216217,8.069651741293532,1
2024-05-13T14:32:38.460Z,GME,hybrid,0.0038399812910466856,0.007680491551459294,0.001549007663577171,1,1.1299999999999955,EDGX|CBOE|OTC,OTC,144,0.9017163580996008,0.0038399812910466856,0.004258524597623561,EDGX,1384,0.3642710908787998,0.001857418161113119,0.005098999639614879,9.61111111111111,1
2024-05-13T14:33:38.623Z,GME,hybrid,0.0013324707914437774,0.012752721617418356,0.0014866086293022257,1,1.1799999999999997,EDGX|CBOE|OTC,OTC,165,0.8735106074733109,0.0013324707914437774,0.0015254202754309307,EDGX,1408,0.311716472952156,0.0017456125484481362,0.005600000962143771,8.533333333333333,1
2024-05-13T14:33:43.630Z,GME,hybrid,0.0012974059990323217,0.01071203528670447,0.0014078224427934683,1,1.490000000000002,EDGX|CBOE|OTC,OTC,195,0.6805241733494708,0.0012974059990323217,0.0019064804011981254,EDGX,1507,0.2816283888338119,0.0013683222480048703,0.004858609082951198,7.728205128205128,1
