start,end,max,count,date
2022-03-18 10:11:46-04:00,2022-03-18 10:11:46-04:00,89.99,5,2022-03-18
2022-03-18 10:11:50-04:00,2022-03-18 10:11:50-04:00,89.98,2,2022-03-18
2022-03-18 10:13:33-04:00,2022-03-18 10:13:33-04:00,90.9635,4,2022-03-18
2022-03-18 10:16:06-04:00,2022-03-18 10:16:09-04:00,90.07,33,2022-03-18
2022-03-18 10:16:11-04:00,2022-03-18 10:16:11-04:00,90.0,3,2022-03-18
2022-03-18 10:16:13-04:00,2022-03-18 10:16:14-04:00,89.99,15,2022-03-18
2022-03-18 10:16:49-04:00,2022-03-18 10:16:49-04:00,90.0,6,2022-03-18
2022-03-18 10:16:57-04:00,2022-03-18 10:16:58-04:00,90.0,8,2022-03-18
2022-03-18 10:17:00-04:00,2022-03-18 10:17:01-04:00,90.0,8,2022-03-18
2022-03-18 10:17:53-04:00,2022-03-18 10:17:56-04:00,89.99,16,2022-03-18
2022-03-21 10:11:01-04:00,2022-03-21 10:13:51-04:00,98.11,881,2022-03-21
2022-03-21 10:13:54-04:00,2022-03-21 10:14:05-04:00,95.7,27,2022-03-21
2022-03-21 10:14:52-04:00,2022-03-21 10:14:57-04:00,95.56,26,2022-03-21
2022-03-21 10:15:02-04:00,2022-03-21 10:15:02-04:00,95.56,1,2022-03-21
2022-03-21 10:15:06-04:00,2022-03-21 10:15:06-04:00,96.7108,3,2022-03-21
2022-03-21 10:20:00-04:00,2022-03-21 10:20:00-04:00,95.7162,4,2022-03-21
2022-03-23 08:00:00-04:00,2022-03-23 08:00:05-04:00,142.9988,749,2022-03-23
2022-03-23 08:01:09-04:00,2022-03-23 08:01:13-04:00,142.87,15,2022-03-23
2022-03-23 09:43:20-04:00,2022-03-23 09:43:20-04:00,139.89,55,2022-03-23
2022-03-23 09:43:24-04:00,2022-03-23 09:44:03-04:00,141.61,1697,2022-03-23
2022-03-23 09:44:06-04:00,2022-03-23 09:44:09-04:00,140.33,141,2022-03-23
2022-03-23 09:44:12-04:00,2022-03-23 09:44:17-04:00,140.33,147,2022-03-23
2022-03-23 09:44:21-04:00,2022-03-23 09:44:23-04:00,139.94,95,2022-03-23
2022-03-23 09:44:26-04:00,2022-03-23 09:44:26-04:00,139.9888,53,2022-03-23
2022-03-23 09:44:35-04:00,2022-03-23 09:44:42-04:00,140.0,186,2022-03-23
2022-03-23 09:46:03-04:00,2022-03-23 09:49:43-04:00,144.2,7616,2022-03-23
2022-03-23 10:18:39-04:00,2022-03-23 10:18:40-04:00,139.9,37,2022-03-23
2022-03-23 10:19:20-04:00,2022-03-23 10:22:42-04:00,142.45,3105,2022-03-23
2022-03-23 10:24:32-04:00,2022-03-23 10:26:52-04:00,142.32,1529,2022-03-23
2022-03-23 10:27:51-04:00,2022-03-23 10:27:51-04:00,141.86,17,2022-03-23
2022-03-24 08:00:00-04:00,2022-03-24 08:01:10-04:00,136.42,298,2022-03-24
2022-03-24 08:02:17-04:00,2022-03-24 08:02:25-04:00,133.5,2,2022-03-24
2022-03-24 08:02:38-04:00,2022-03-24 08:02:38-04:00,133.5,1,2022-03-24
2022-03-24 08:03:18-04:00,2022-03-24 08:05:18-04:00,133.5,11,2022-03-24
2022-03-24 08:05:28-04:00,2022-03-24 08:05:47-04:00,133.49,2,2022-03-24
2022-03-24 08:23:15-04:00,2022-03-24 08:46:32-04:00,134.8,110,2022-03-24
2022-03-24 08:48:03-04:00,2022-03-24 08:48:03-04:00,133.99,1,2022-03-24
2022-03-24 08:48:29-04:00,2022-03-24 08:48:40-04:00,134.0,3,2022-03-24
2022-03-24 08:48:59-04:00,2022-03-24 09:03:41-04:00,134.0,134,2022-03-24
2022-03-24 09:04:41-04:00,2022-03-24 09:04:41-04:00,133.4371,1,2022-03-24
2022-03-24 09:04:45-04:00,2022-03-24 09:04:52-04:00,133.45,4,2022-03-24
2022-03-24 09:04:57-04:00,2022-03-24 09:31:07-04:00,136.2,3984,2022-03-24
2022-03-24 09:31:09-04:00,2022-03-24 09:31:10-04:00,133.5,34,2022-03-24
2022-03-24 09:31:13-04:00,2022-03-24 09:31:17-04:00,133.46,38,2022-03-24
2022-03-24 09:31:19-04:00,2022-03-24 09:31:20-04:00,133.46,22,2022-03-24
2022-03-24 09:31:24-04:00,2022-03-24 09:31:30-04:00,133.75,69,2022-03-24
2022-03-24 09:31:32-04:00,2022-03-24 09:31:35-04:00,133.61,40,2022-03-24
2022-03-24 09:31:39-04:00,2022-03-24 09:35:53-04:00,137.3,2727,2022-03-24
2022-03-25 09:53:38-04:00,2022-03-25 09:53:38-04:00,152.9899,49,2022-03-25
2022-03-25 09:54:15-04:00,2022-03-25 09:56:26-04:00,154.9,2153,2022-03-25
2022-03-25 10:00:18-04:00,2022-03-25 10:00:23-04:00,153.2,70,2022-03-25
2022-03-25 10:00:40-04:00,2022-03-25 10:02:30-04:00,154.99,1457,2022-03-25
2022-03-25 10:02:32-04:00,2022-03-25 10:02:38-04:00,153.0,34,2022-03-25
2022-03-25 10:02:42-04:00,2022-03-25 10:02:44-04:00,152.95,28,2022-03-25
2022-03-25 10:03:07-04:00,2022-03-25 10:03:13-04:00,153.47,97,2022-03-25
2022-03-25 10:03:29-04:00,2022-03-25 10:03:39-04:00,153.46,123,2022-03-25
2022-03-25 10:03:41-04:00,2022-03-25 10:04:48-04:00,153.66,693,2022-03-25
2022-03-25 10:04:54-04:00,2022-03-25 10:04:55-04:00,152.98,14,2022-03-25
2022-03-25 10:05:49-04:00,2022-03-25 10:05:49-04:00,152.93,9,2022-03-25
2022-03-25 10:05:51-04:00,2022-03-25 10:05:52-04:00,152.9788,13,2022-03-25
2022-03-25 10:05:54-04:00,2022-03-25 10:05:56-04:00,152.96,23,2022-03-25
2022-03-25 10:06:00-04:00,2022-03-25 10:06:04-04:00,152.98,29,2022-03-25
2022-03-25 10:06:12-04:00,2022-03-25 10:07:05-04:00,154.11,666,2022-03-25
2022-03-25 10:11:58-04:00,2022-03-25 10:11:58-04:00,152.98,21,2022-03-25
2022-03-25 10:12:01-04:00,2022-03-25 10:12:10-04:00,153.24,147,2022-03-25
2022-03-25 10:22:52-04:00,2022-03-25 10:22:52-04:00,153.0,53,2022-03-25
2022-03-25 10:22:54-04:00,2022-03-25 10:22:55-04:00,152.99,23,2022-03-25
2022-03-28 09:58:04-04:00,2022-03-28 09:58:07-04:00,164.99,53,2022-03-28
2022-03-28 10:04:30-04:00,2022-03-28 10:04:30-04:00,164.95,12,2022-03-28
2022-03-28 10:04:34-04:00,2022-03-28 10:06:56-04:00,166.27,1610,2022-03-28
2022-03-28 10:07:04-04:00,2022-03-28 10:07:20-04:00,165.3,155,2022-03-28
2022-03-28 10:07:29-04:00,2022-03-28 10:07:46-04:00,165.9,188,2022-03-28
2022-03-28 10:07:48-04:00,2022-03-28 10:07:48-04:00,164.98,6,2022-03-28
2022-03-28 10:07:52-04:00,2022-03-28 10:07:57-04:00,165.0,56,2022-03-28
2022-03-28 10:08:02-04:00,2022-03-28 10:08:17-04:00,165.5,111,2022-03-28
2022-03-28 10:08:50-04:00,2022-03-28 10:08:56-04:00,165.5,89,2022-03-28
2022-03-28 10:09:00-04:00,2022-03-28 10:09:00-04:00,165.3499,4,2022-03-28
2022-03-28 10:09:02-04:00,2022-03-28 10:09:02-04:00,165.12,4,2022-03-28
2022-03-28 10:09:04-04:00,2022-03-28 10:09:04-04:00,164.9899,5,2022-03-28
2022-03-28 10:09:11-04:00,2022-03-28 10:09:14-04:00,164.98,24,2022-03-28
2022-03-28 10:09:16-04:00,2022-03-28 10:09:17-04:00,164.98,18,2022-03-28
2022-03-28 10:09:19-04:00,2022-03-28 10:09:19-04:00,164.98,8,2022-03-28
2022-03-28 10:09:27-04:00,2022-03-28 10:16:42-04:00,167.49,3676,2022-03-28
2022-03-28 10:16:44-04:00,2022-03-28 10:16:48-04:00,165.0,51,2022-03-28
2022-03-28 10:17:06-04:00,2022-03-28 10:17:17-04:00,165.35,95,2022-03-28
2022-03-28 10:19:23-04:00,2022-03-28 10:19:24-04:00,164.98,10,2022-03-28
2022-03-28 10:19:26-04:00,2022-03-28 10:19:30-04:00,165.2,32,2022-03-28
2022-03-28 10:19:32-04:00,2022-03-28 10:19:32-04:00,164.95,9,2022-03-28
2022-03-28 10:20:11-04:00,2022-03-28 10:20:11-04:00,164.9699,7,2022-03-28
2022-03-28 10:20:19-04:00,2022-03-28 10:20:23-04:00,165.0,37,2022-03-28
2022-03-28 10:20:25-04:00,2022-03-28 10:20:47-04:00,165.35,158,2022-03-28
2022-03-28 10:22:06-04:00,2022-03-28 10:22:11-04:00,165.13,61,2022-03-28
2022-03-28 10:22:16-04:00,2022-03-28 10:22:16-04:00,164.98,6,2022-03-28
2022-03-28 10:22:18-04:00,2022-03-28 10:22:19-04:00,164.96,10,2022-03-28
2022-03-28 10:22:22-04:00,2022-03-28 10:22:23-04:00,164.9797,9,2022-03-28
2022-03-28 10:22:25-04:00,2022-03-28 10:22:25-04:00,164.98,3,2022-03-28
2022-03-28 10:22:28-04:00,2022-03-28 10:22:30-04:00,164.97,14,2022-03-28
2022-03-28 10:22:32-04:00,2022-03-28 10:22:32-04:00,164.97,4,2022-03-28
2022-03-28 10:22:38-04:00,2022-03-28 10:22:39-04:00,164.97,11,2022-03-28
2022-03-29 08:00:00-04:00,2022-03-29 09:43:11-04:00,199.41,19756,2022-03-29
2022-03-29 09:43:50-04:00,2022-03-29 09:43:58-04:00,181.0,300,2022-03-29
2022-03-29 09:44:03-04:00,2022-03-29 09:44:12-04:00,182.0,320,2022-03-29
2022-03-29 09:44:14-04:00,2022-03-29 09:44:29-04:00,182.78,447,2022-03-29
2022-03-29 09:44:36-04:00,2022-03-29 09:44:38-04:00,180.88,121,2022-03-29
2022-03-29 09:45:00-04:00,2022-03-29 09:45:06-04:00,181.9699,188,2022-03-29
2022-03-29 09:45:08-04:00,2022-03-29 09:48:12-04:00,184.84,3198,2022-03-29
2022-03-29 09:48:15-04:00,2022-03-29 09:48:38-04:00,182.3,321,2022-03-29
2022-03-29 09:48:40-04:00,2022-03-29 09:48:40-04:00,180.81,12,2022-03-29
2022-03-29 09:48:57-04:00,2022-03-29 09:49:35-04:00,183.0,417,2022-03-29
2022-03-29 09:50:43-04:00,2022-03-29 09:50:43-04:00,180.755,17,2022-03-29
2022-03-29 09:50:52-04:00,2022-03-29 09:50:53-04:00,181.0,59,2022-03-29
2022-03-29 09:50:55-04:00,2022-03-29 09:51:13-04:00,181.94,251,2022-03-29
2022-03-29 09:51:18-04:00,2022-03-29 09:52:25-04:00,182.81,725,2022-03-29
2022-03-29 09:53:13-04:00,2022-03-29 09:53:13-04:00,180.95,15,2022-03-29
2022-03-29 09:53:16-04:00,2022-03-29 09:53:17-04:00,180.8599,19,2022-03-29
2022-03-29 09:53:19-04:00,2022-03-29 09:53:19-04:00,180.7188,9,2022-03-29
2022-03-29 09:53:21-04:00,2022-03-29 09:53:30-04:00,181.94,113,2022-03-29
2022-03-29 09:55:29-04:00,2022-03-29 09:55:37-04:00,181.0,116,2022-03-29
2022-03-29 09:55:39-04:00,2022-03-29 09:55:41-04:00,180.98,32,2022-03-29
2022-03-30 08:00:01-04:00,2022-03-30 08:18:10-04:00,181.9,245,2022-03-30
2022-03-30 08:18:31-04:00,2022-03-30 08:18:46-04:00,177.97,2,2022-03-30
2022-03-30 08:18:57-04:00,2022-03-30 08:19:16-04:00,177.98,3,2022-03-30
2022-03-30 08:21:48-04:00,2022-03-30 08:21:58-04:00,177.49,3,2022-03-30
2022-03-30 08:22:19-04:00,2022-03-30 08:22:42-04:00,177.49,2,2022-03-30
2022-03-30 08:35:08-04:00,2022-03-30 08:35:08-04:00,177.49,1,2022-03-30
2022-03-30 09:30:59-04:00,2022-03-30 09:31:07-04:00,177.99,99,2022-03-30
2022-03-30 09:33:29-04:00,2022-03-30 09:33:40-04:00,178.86,141,2022-03-30
2022-03-30 10:16:23-04:00,2022-03-30 10:16:23-04:00,177.49,6,2022-03-30
2022-03-30 10:16:25-04:00,2022-03-30 10:16:25-04:00,177.49,4,2022-03-30
2022-03-30 10:16:30-04:00,2022-03-30 10:16:30-04:00,177.4888,7,2022-03-30
2022-03-30 10:16:32-04:00,2022-03-30 10:18:55-04:00,178.85,795,2022-03-30
2022-03-30 10:18:57-04:00,2022-03-30 10:18:57-04:00,177.59,6,2022-03-30
2022-03-30 10:19:00-04:00,2022-03-30 10:19:11-04:00,177.67,55,2022-03-30
2022-03-30 10:19:30-04:00,2022-03-30 10:19:32-04:00,177.55,17,2022-03-30
2022-03-30 10:19:34-04:00,2022-03-30 10:19:34-04:00,177.5,5,2022-03-30
2022-03-30 10:19:36-04:00,2022-03-30 10:29:59-04:00,181.12,3110,2022-03-30
2022-03-31 09:31:56-04:00,2022-03-31 09:31:56-04:00,166.32,11,2022-03-31
2022-03-31 09:31:59-04:00,2022-03-31 09:31:59-04:00,166.49,9,2022-03-31
2022-03-31 09:32:01-04:00,2022-03-31 09:32:22-04:00,167.4899,197,2022-03-31
2022-03-31 09:32:25-04:00,2022-03-31 09:32:25-04:00,166.24,16,2022-03-31
2022-03-31 09:32:39-04:00,2022-03-31 09:32:53-04:00,166.99,135,2022-03-31
2022-03-31 09:32:55-04:00,2022-03-31 09:40:59-04:00,169.9899,3445,2022-03-31
2022-03-31 09:41:06-04:00,2022-03-31 09:41:06-04:00,166.31,4,2022-03-31
2022-03-31 09:41:09-04:00,2022-03-31 09:41:09-04:00,166.3099,4,2022-03-31
2022-03-31 09:41:14-04:00,2022-03-31 09:41:16-04:00,166.7,13,2022-03-31
2022-03-31 09:41:22-04:00,2022-03-31 09:41:22-04:00,166.21,8,2022-03-31
2022-03-31 10:15:19-04:00,2022-03-31 10:15:19-04:00,166.25,13,2022-03-31
2022-03-31 10:15:30-04:00,2022-03-31 10:15:32-04:00,166.249,16,2022-03-31
2022-03-31 10:15:34-04:00,2022-03-31 10:15:36-04:00,166.19,13,2022-03-31
2022-03-31 10:15:38-04:00,2022-03-31 10:15:38-04:00,166.19,5,2022-03-31
2022-03-31 10:15:40-04:00,2022-03-31 10:15:40-04:00,166.19,7,2022-03-31
2022-03-31 10:16:05-04:00,2022-03-31 10:16:05-04:00,166.219,4,2022-03-31
2022-03-31 10:16:07-04:00,2022-03-31 10:16:07-04:00,166.19,6,2022-03-31
2022-03-31 10:18:27-04:00,2022-03-31 10:21:06-04:00,168.0,781,2022-03-31
2022-03-31 10:21:08-04:00,2022-03-31 10:21:09-04:00,166.205,4,2022-03-31
2022-04-01 08:00:00-04:00,2022-04-01 09:34:29-04:00,195.7,14216,2022-04-01
2022-04-01 09:36:21-04:00,2022-04-01 09:36:57-04:00,185.0,968,2022-04-01
2022-04-01 09:37:09-04:00,2022-04-01 09:37:40-04:00,185.97,737,2022-04-01
2022-04-01 09:37:47-04:00,2022-04-01 09:37:58-04:00,184.82,191,2022-04-01
2022-04-01 09:38:06-04:00,2022-04-01 09:39:52-04:00,185.6,1646,2022-04-01
2022-04-01 09:39:56-04:00,2022-04-01 09:40:02-04:00,184.61,83,2022-04-01
2022-04-04 08:00:00-04:00,2022-04-04 09:32:19-04:00,168.33,3399,2022-04-04
2022-04-04 09:32:21-04:00,2022-04-04 09:32:26-04:00,165.0,42,2022-04-04
2022-04-04 09:32:28-04:00,2022-04-04 09:32:31-04:00,165.0,26,2022-04-04
2022-04-04 09:32:46-04:00,2022-04-04 09:32:49-04:00,165.0,26,2022-04-04
2022-04-04 09:32:51-04:00,2022-04-04 09:32:51-04:00,164.9286,10,2022-04-04
2022-04-04 09:32:54-04:00,2022-04-04 09:32:54-04:00,164.98,8,2022-04-04
2022-04-04 09:32:57-04:00,2022-04-04 09:33:01-04:00,164.99,36,2022-04-04
2022-04-04 09:33:03-04:00,2022-04-04 09:33:11-04:00,165.02,79,2022-04-04
2022-04-04 09:33:14-04:00,2022-04-04 09:33:17-04:00,165.12,25,2022-04-04
2022-04-04 09:33:20-04:00,2022-04-04 09:33:20-04:00,164.99,6,2022-04-04
2022-04-04 09:34:12-04:00,2022-04-04 09:34:12-04:00,164.98,9,2022-04-04
2022-04-04 09:38:39-04:00,2022-04-04 09:39:06-04:00,165.69,142,2022-04-04
2022-04-04 09:39:08-04:00,2022-04-04 09:39:14-04:00,165.04,23,2022-04-04
2022-04-04 09:39:17-04:00,2022-04-04 09:39:36-04:00,165.53,77,2022-04-04
2022-04-04 09:39:46-04:00,2022-04-04 09:39:49-04:00,164.99,16,2022-04-04
2022-04-04 09:39:51-04:00,2022-04-04 09:44:42-04:00,167.275,1247,2022-04-04
2022-04-04 09:44:44-04:00,2022-04-04 09:45:06-04:00,165.4899,65,2022-04-04
2022-04-04 09:45:09-04:00,2022-04-04 09:45:24-04:00,165.93,88,2022-04-04
2022-04-04 09:45:26-04:00,2022-04-04 09:45:28-04:00,165.52,18,2022-04-04
2022-04-04 09:45:30-04:00,2022-04-04 09:45:31-04:00,164.88,7,2022-04-04
2022-04-04 09:45:33-04:00,2022-04-04 09:45:36-04:00,164.85,31,2022-04-04
2022-04-04 09:45:41-04:00,2022-04-04 09:45:41-04:00,166.51,5,2022-04-04
2022-04-04 09:46:36-04:00,2022-04-04 09:46:36-04:00,164.98,7,2022-04-04
2022-04-04 09:50:18-04:00,2022-04-04 09:50:19-04:00,164.86,4,2022-04-04
2022-04-05 08:00:00-04:00,2022-04-05 09:30:43-04:00,171.5,1437,2022-04-05
2022-04-05 09:30:45-04:00,2022-04-05 09:30:46-04:00,166.86,11,2022-04-05
2022-04-05 09:30:48-04:00,2022-04-05 09:30:51-04:00,167.64,18,2022-04-05
2022-04-05 09:30:54-04:00,2022-04-05 09:30:54-04:00,167.21,14,2022-04-05
2022-04-05 09:30:56-04:00,2022-04-05 09:30:56-04:00,166.9939,4,2022-04-05
2022-04-05 09:30:59-04:00,2022-04-05 09:30:59-04:00,166.78,3,2022-04-05
2022-04-05 09:31:01-04:00,2022-04-05 09:31:08-04:00,167.45,31,2022-04-05
2022-04-05 09:31:10-04:00,2022-04-05 09:31:13-04:00,167.25,20,2022-04-05
2022-04-05 09:31:15-04:00,2022-04-05 09:31:16-04:00,166.91,12,2022-04-05
2022-04-05 09:32:00-04:00,2022-04-05 09:32:42-04:00,167.49,194,2022-04-05
2022-04-05 09:32:45-04:00,2022-04-05 09:32:46-04:00,166.9006,8,2022-04-05
2022-04-05 09:32:49-04:00,2022-04-05 09:33:04-04:00,167.9899,63,2022-04-05
2022-04-05 09:33:06-04:00,2022-04-05 09:33:06-04:00,167.02,8,2022-04-05
2022-04-05 09:33:09-04:00,2022-04-05 09:33:11-04:00,167.02,17,2022-04-05
2022-04-05 09:33:13-04:00,2022-04-05 09:33:17-04:00,167.07,12,2022-04-05
2022-04-05 09:33:20-04:00,2022-04-05 09:33:27-04:00,167.07,37,2022-04-05
2022-04-05 09:33:29-04:00,2022-04-05 09:33:30-04:00,166.86,12,2022-04-05
2022-04-05 09:33:39-04:00,2022-04-05 09:33:39-04:00,167.0,3,2022-04-05
2022-04-05 09:34:52-04:00,2022-04-05 09:34:52-04:00,166.73,4,2022-04-05
2022-04-05 09:34:57-04:00,2022-04-05 09:34:59-04:00,166.9399,12,2022-04-05
2022-04-05 09:35:02-04:00,2022-04-05 09:35:27-04:00,167.5,126,2022-04-05
2022-04-05 09:35:29-04:00,2022-04-05 09:35:32-04:00,166.88,17,2022-04-05
2022-04-05 09:35:36-04:00,2022-04-05 09:35:37-04:00,166.88,11,2022-04-05
2022-04-05 09:35:39-04:00,2022-04-05 09:35:40-04:00,167.4,13,2022-04-05
2022-04-05 09:35:42-04:00,2022-04-05 09:35:53-04:00,167.25,60,2022-04-05
2022-04-05 09:35:55-04:00,2022-04-05 09:36:02-04:00,167.0,38,2022-04-05
2022-04-05 09:36:06-04:00,2022-04-05 09:36:06-04:00,166.7499,2,2022-04-05
2022-04-05 09:37:28-04:00,2022-04-05 09:40:14-04:00,168.45,660,2022-04-05
2022-04-05 09:40:17-04:00,2022-04-05 09:40:35-04:00,167.55,61,2022-04-05
2022-04-05 09:40:46-04:00,2022-04-05 09:40:46-04:00,166.8,3,2022-04-05
2022-04-05 09:40:48-04:00,2022-04-05 09:40:48-04:00,166.802,1,2022-04-05
2022-04-05 09:40:53-04:00,2022-04-05 09:40:55-04:00,167.0,9,2022-04-05
2022-04-05 09:40:57-04:00,2022-04-05 09:40:57-04:00,166.91,2,2022-04-05
2022-04-05 09:40:59-04:00,2022-04-05 09:40:59-04:00,166.8,2,2022-04-05
2022-04-05 09:41:02-04:00,2022-04-05 09:41:07-04:00,166.9,29,2022-04-05
2022-04-05 09:41:12-04:00,2022-04-05 09:41:12-04:00,166.88,1,2022-04-05
2022-04-06 10:15:13-04:00,2022-04-06 10:20:01-04:00,159.32,1449,2022-04-06
2022-04-06 10:20:03-04:00,2022-04-06 10:20:17-04:00,158.69,40,2022-04-06
2022-04-06 10:20:19-04:00,2022-04-06 10:20:24-04:00,158.52,33,2022-04-06
2022-04-06 10:20:26-04:00,2022-04-06 10:20:28-04:00,158.41,13,2022-04-06
2022-04-07 08:00:00-04:00,2022-04-07 09:35:25-04:00,158.2,1810,2022-04-07
2022-04-07 09:35:27-04:00,2022-04-07 09:35:30-04:00,153.6099,8,2022-04-07
2022-04-07 09:35:32-04:00,2022-04-07 09:36:30-04:00,154.31,134,2022-04-07
2022-04-07 09:37:38-04:00,2022-04-07 09:37:43-04:00,153.46,17,2022-04-07
2022-04-07 09:37:45-04:00,2022-04-07 09:37:48-04:00,153.31,6,2022-04-07
2022-04-07 09:37:50-04:00,2022-04-07 09:37:51-04:00,153.46,5,2022-04-07
2022-04-07 09:37:54-04:00,2022-04-07 09:39:30-04:00,154.76,146,2022-04-07
2022-04-07 09:39:32-04:00,2022-04-07 09:40:01-04:00,153.82,61,2022-04-07
2022-04-07 09:40:05-04:00,2022-04-07 09:40:08-04:00,153.4571,9,2022-04-07
2022-04-07 09:40:12-04:00,2022-04-07 09:40:19-04:00,153.48,21,2022-04-07
2022-04-07 09:40:21-04:00,2022-04-07 09:40:22-04:00,153.14,3,2022-04-07
2022-04-07 09:43:20-04:00,2022-04-07 09:43:21-04:00,153.19,5,2022-04-07
2022-04-07 09:54:40-04:00,2022-04-07 09:54:40-04:00,153.39,2,2022-04-07
2022-04-08 08:00:00-04:00,2022-04-08 09:01:10-04:00,152.0,151,2022-04-08
2022-04-08 09:02:24-04:00,2022-04-08 09:02:51-04:00,150.99,4,2022-04-08
2022-04-08 09:03:00-04:00,2022-04-08 09:03:00-04:00,150.99,1,2022-04-08
2022-04-08 09:03:07-04:00,2022-04-08 09:03:07-04:00,150.99,1,2022-04-08
2022-04-08 09:03:55-04:00,2022-04-08 09:05:42-04:00,150.85,2,2022-04-08
2022-04-08 09:06:20-04:00,2022-04-08 09:06:20-04:00,149.97,1,2022-04-08
2022-04-08 09:06:58-04:00,2022-04-08 09:30:32-04:00,150.35,733,2022-04-08
2022-04-08 09:30:34-04:00,2022-04-08 09:30:36-04:00,149.06,22,2022-04-08
2022-04-08 09:30:38-04:00,2022-04-08 09:30:39-04:00,148.155,5,2022-04-08
2022-04-08 09:30:41-04:00,2022-04-08 09:30:41-04:00,148.5311,3,2022-04-08
2022-04-08 09:30:43-04:00,2022-04-08 09:30:49-04:00,148.5331,22,2022-04-08
2022-04-08 09:30:52-04:00,2022-04-08 09:30:56-04:00,148.18,11,2022-04-08
2022-04-08 09:30:59-04:00,2022-04-08 09:31:05-04:00,148.44,20,2022-04-08
2022-04-08 09:31:07-04:00,2022-04-08 09:31:12-04:00,148.425,17,2022-04-08
2022-04-08 09:32:03-04:00,2022-04-08 09:32:03-04:00,148.0773,6,2022-04-08
2022-04-08 10:28:01-04:00,2022-04-08 10:28:30-04:00,148.5399,63,2022-04-08
2022-04-08 10:28:33-04:00,2022-04-08 10:28:37-04:00,148.1399,8,2022-04-08
2022-04-08 10:28:53-04:00,2022-04-08 10:28:53-04:00,148.16,1,2022-04-08
2022-04-08 10:28:59-04:00,2022-04-08 10:29:00-04:00,148.22,3,2022-04-08
2022-04-08 10:29:18-04:00,2022-04-08 10:29:20-04:00,148.01,6,2022-04-08
2022-04-08 10:29:24-04:00,2022-04-08 10:29:43-04:00,148.5,25,2022-04-08
2022-04-08 10:29:47-04:00,2022-04-08 10:29:59-04:00,148.4569,19,2022-04-08
2022-04-12 10:06:00-04:00,2022-04-12 10:07:29-04:00,152.48,320,2022-04-12
2022-04-12 10:07:44-04:00,2022-04-12 10:10:15-04:00,152.2,346,2022-04-12
2022-04-12 10:10:17-04:00,2022-04-12 10:10:17-04:00,151.17,1,2022-04-12
2022-04-12 10:10:19-04:00,2022-04-12 10:10:22-04:00,151.27,10,2022-04-12
2022-04-12 10:10:24-04:00,2022-04-12 10:10:24-04:00,151.27,1,2022-04-12
2022-04-12 10:10:26-04:00,2022-04-12 10:10:26-04:00,151.27,5,2022-04-12
2022-04-12 10:10:29-04:00,2022-04-12 10:10:29-04:00,151.27,1,2022-04-12
2022-04-12 10:10:31-04:00,2022-04-12 10:13:20-04:00,152.49,376,2022-04-12
2022-04-12 10:13:22-04:00,2022-04-12 10:13:40-04:00,151.7,31,2022-04-12
2022-04-12 10:13:42-04:00,2022-04-12 10:13:42-04:00,151.2,5,2022-04-12
2022-04-12 10:13:45-04:00,2022-04-12 10:14:04-04:00,151.68,40,2022-04-12
2022-04-12 10:14:07-04:00,2022-04-12 10:14:07-04:00,151.26,1,2022-04-12
2022-04-12 10:14:10-04:00,2022-04-12 10:19:08-04:00,152.42,515,2022-04-12
2022-04-12 10:19:30-04:00,2022-04-12 10:19:30-04:00,151.6523,4,2022-04-12
2022-04-12 10:20:57-04:00,2022-04-12 10:20:57-04:00,151.25,1,2022-04-12
2022-04-12 10:20:59-04:00,2022-04-12 10:21:00-04:00,151.25,2,2022-04-12
2022-04-12 10:21:03-04:00,2022-04-12 10:21:03-04:00,151.25,3,2022-04-12
2022-04-12 10:21:14-04:00,2022-04-12 10:21:14-04:00,151.125,3,2022-04-12
2022-04-12 10:21:18-04:00,2022-04-12 10:21:48-04:00,151.6855,25,2022-04-12
2022-04-12 10:21:50-04:00,2022-04-12 10:22:11-04:00,151.5488,23,2022-04-12
2022-04-12 10:22:14-04:00,2022-04-12 10:22:15-04:00,151.2,3,2022-04-12
2022-04-12 10:22:20-04:00,2022-04-12 10:22:20-04:00,151.09,3,2022-04-12
2022-04-12 10:22:23-04:00,2022-04-12 10:22:23-04:00,151.09,4,2022-04-12
2022-04-12 10:24:59-04:00,2022-04-12 10:24:59-04:00,151.24,6,2022-04-12
2022-04-12 10:25:03-04:00,2022-04-12 10:25:33-04:00,151.5,30,2022-04-12
2022-04-12 10:25:38-04:00,2022-04-12 10:25:50-04:00,151.4588,10,2022-04-12
2022-04-12 10:25:53-04:00,2022-04-12 10:25:55-04:00,151.5,11,2022-04-12
2022-04-12 10:25:59-04:00,2022-04-12 10:26:02-04:00,151.39,6,2022-04-12
2022-04-12 10:26:05-04:00,2022-04-12 10:26:07-04:00,151.27,2,2022-04-12
2022-04-12 10:26:11-04:00,2022-04-12 10:26:16-04:00,151.46,10,2022-04-12
2022-04-12 10:26:38-04:00,2022-04-12 10:26:39-04:00,151.19,2,2022-04-12
2022-04-12 10:26:42-04:00,2022-04-12 10:26:44-04:00,151.19,4,2022-04-12
2022-04-12 10:26:48-04:00,2022-04-12 10:26:50-04:00,151.19,4,2022-04-12
2022-04-12 10:26:53-04:00,2022-04-12 10:26:53-04:00,151.19,1,2022-04-12
2022-04-12 10:26:56-04:00,2022-04-12 10:26:57-04:00,151.19,5,2022-04-12
2022-04-12 10:27:00-04:00,2022-04-12 10:27:00-04:00,151.19,1,2022-04-12
